Beautiful Feeling,Candy Says,Beautiful Feeling,Success,False
Miss You,Cashmere Cat,Miss You,Success,True
Quit,Cashmere Cat,9,Success,True
You Belong to Me,Cat Pierce,You Belong to Me,Success,True
Do You Feel It?,Chaos Chaos,Committed to the Crime,Success,True
Good Ones,Charli XCX,CRASH,Success,True
We Don't Talk Anymore (feat. Selena Gomez),Charlie Puth,Nine Track Mind,Success,True
Wonderfull Days (Radio Edit),Charly Lownoise & Mental Theo,Wonderful Days,Success,True
No Promises (feat. Demi Lovato),Cheat Codes,No Promises (feat. Demi Lovato),Success,True
Only You,Cheat Codes,Only You,Success,True
human,Christina Perri,head or heart,Success,True
Shadow,Chromatics,Shadow,Success,True
Leave A Trace,CHVRCHES,Every Open Eye,Success,True
Apocalypse,Cigarettes After Sex,Cigarettes After Sex,Success,True
Cry Baby (Extended),Clean Bandit,Cry Baby (Extended),Success,True
Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit,Speak Your Mind,Success,True
Solo (feat. Demi Lovato),Clean Bandit,Solo (feat. Demi Lovato),Success,True
Symphony (feat. Zara Larsson),Clean Bandit,Symphony (feat. Zara Larsson),Success,True
Worth Your While,CLNGR/Greylyn,Find Myself,Success,False
A Head Full of Dreams,Coldplay,A Head Full of Dreams,Success,True
Adventure of a Lifetime,Coldplay,Adventure of a Lifetime,Success,True
Fun (feat. Tove Lo),Coldplay,A Head Full of Dreams,Success,True
Hymn for the Weekend,Coldplay,A Head Full of Dreams,Success,True
My Universe,Coldplay,My Universe,Success,True
Paradise,Coldplay,Mylo Xyloto,Success,True
Something Just Like This,Coldplay,Something Just Like This,Success,True
Up&Up,Coldplay,A Head Full of Dreams,Success,True
Viva La Vida,Coldplay,Viva La Vida (Prospekt's March Edition),Success,True
WE PRAY,Coldplay,WE PRAY,Success,True
On My Own,Darci,On My Own,Success,True
Holding On,Dasu,Holding On,Success,True
Turn Back Time,Dasu,Turn Back Time,Success,True
Youth,DAUGHTER,If You Leave,Success,True
2U (feat. Justin Bieber),David Guetta,2U (feat. Justin Bieber),Success,True
Baby Don't Hurt Me,David Guetta,Baby Don't Hurt Me,Success,True
Complicated (feat. Kiiara),David Guetta,Complicated (feat. Kiiara),Success,True
I'm Good (Blue),David Guetta,I'm Good (Blue),Success,True
Light My Body Up (feat. Nicki Minaj & Lil Wayne),David Guetta,Light My Body Up (feat. Nicki Minaj & Lil Wayne),Success,True
This One's for You (feat. Zara Larsson) (Official Song UEFA EURO 2016),David Guetta,This One's for You (feat. Zara Larsson) (Official Song UEFA EURO 2016),Success,True
Titanium (feat. Sia),David Guetta,Nothing but the Beat (Ultimate Edition),Success,True
Hide Away,Daya,"Sit Still, Look Pretty",Success,True
New,Daya,New,Success,True
"Sit Still, Look Pretty",Daya,"Sit Still, Look Pretty",Success,True
Confident,Demi Lovato,Confident (Deluxe Edition),Success,True
Heart Attack,Demi Lovato,Heart Attack,Success,True
Met Him Last Night,Demi Lovato,Dancing With The Devil…The Art of Starting Over,Success,True
Sugar & Brownies,DHARIA,Sugar & Brownies,Success,True
Coming Home,Diddy - Dirty Money,Last Train To Paris (Deluxe),Success,True
Color Blind,Diplo,Color Blind,Success,True
Revolution (feat. Imanos & Faustix & Kai),Diplo,Revolution,Success,True
Let Me Love You,DJ Snake,Encore,Success,True
Selfish Love (Tiësto Remix),DJ Snake,Selfish Love (Tiësto Remix),Success,True
Selfish Love,DJ Snake,Selfish Love,Success,True
Taki Taki,DJ Snake,Carte Blanche,Success,True
End of Beginning,Djo,DECIDE,Success,True
Cake By The Ocean,DNCE,DNCE,Success,True
What It Is (Block Boy),Doechii,What It Is (Versions),Success,True
Need to Know,Doja Cat,Planet Her,Success,True
Paint The Town Red,Doja Cat,Paint The Town Red,Success,True
Boyfriend,Dove Cameron,Boyfriend,Success,True
Circadian Rhythm,Drake,100 GIGS,Success,False
God's Plan,Drake,Scorpion,Success,True
One Dance,Drake,Views,Success,True
Be the One,Dua Lipa,Dua Lipa (Deluxe),Success,True
Don't Start Now,Dua Lipa,Don't Start Now,Success,True
Hotter Than Hell,Dua Lipa,Dua Lipa (Complete Edition),Success,True
Levitating,Dua Lipa,Future Nostalgia,Success,True
Physical,Dua Lipa,Physical,Success,True
i miss you (skin to skin),Dylan Conrique,i miss you (skin to skin),Success,True
All of the Stars,Ed Sheeran,Nos étoiles contraires: Music From The Motion Picture,Success,True
Bad Habits,Ed Sheeran,Bad Habits,Success,True
Barcelona,Ed Sheeran,÷ (Deluxe),Success,True
Beautiful People (feat. Khalid),Ed Sheeran,Beautiful People (feat. Khalid),Success,True
Castle on the Hill,Ed Sheeran,÷ (Deluxe),Success,True
Cross Me (feat. Chance the Rapper & PnB Rock),Ed Sheeran,Cross Me (feat. Chance the Rapper & PnB Rock),Success,True
Happier,Ed Sheeran,÷ (Deluxe),Success,True
Perfect,Ed Sheeran,÷ (Deluxe),Success,True
Photograph,Ed Sheeran,x (Deluxe Edition),Success,True
Shape of You,Ed Sheeran,Shape of You,Success,True
Shivers (Acoustic Version),Ed Sheeran,Shivers (Acoustic Version),Success,True
Shivers,Ed Sheeran,Shivers,Success,True
South of the Border (feat. Camila Cabello & Cardi B),Ed Sheeran,No.6 Collaborations Project,Success,True
Stereo Love,Edward Maya,Stereo Love,Success,True
domino szn,Ella Eyre,domino szn,Success,True
Burn,Ellie Goulding,Halcyon Days,Success,True
Lights,Ellie Goulding,Bright Lights (Lights Re-pack / Bonus Version),Success,True
Lights,Ellie Goulding,Bright Lights (Lights Re-pack / Bonus Version),Success,True
"Love Me Like You Do (From ""Fifty Shades Of Grey"")",Ellie Goulding,Delirium (Deluxe),Success,True
Something In The Way You Move,Ellie Goulding,Delirium (Deluxe),Success,True
Numb Little Bug,Em Beihold,Numb Little Bug,Success,True
Umbrella,Ember Island,Umbrella,Success,True
Good Guy,Eminem,Kamikaze,Success,True
Love The Way You Lie,Eminem,Recovery,Success,True
Mockingbird,Eminem,Encore (Deluxe Version),Success,True
Rap God,Eminem,The Marshall Mathers LP2 (Deluxe),Success,True
River,Eminem,Revival,Success,True
Sing For The Moment,Eminem,The Eminem Show,Success,True
Stan,Eminem,Curtain Call: The Hits,Success,True
The Monster,Eminem,The Marshall Mathers LP2 (Deluxe),Success,True
Venom (Music From The Motion Picture),Eminem,Kamikaze,Success,True
Origami (feat. DJ Maphorisa),Era Istrefi,Origami (feat. DJ Maphorisa),Success,True
Centuries,Fall Out Boy,American Beauty/American Psycho,Success,True
On My Way,Farruko,On My Way,Success,True
Cry For You,Faul & Wad,Cry For You,Success,True
Fading Wind,Feint,Fading Wind,Success,True
That's My Girl,Fifth Harmony,7/27 (Deluxe),Success,True
Work from Home (feat. Ty Dolla $ign),Fifth Harmony,7/27 (Deluxe),Success,True
Wild Ones (feat. Sia),Flo Rida,Wild Ones (feat. Sia),Success,True
Say It,Flume,Skin,Success,True
Unforgettable (feat. Swae Lee),French Montana,Jungle Rules,Success,True
Capsize,FRENSHIP,Capsize,Success,True
Ava,Fámy,Ava,Success,True
Him & I,G-Eazy,The Beautiful & Damned,Success,True
"Me, Myself & I",G-Eazy,When It's Dark Out,Success,True
Sober (feat. Charlie Puth),G-Eazy,The Beautiful & Damned,Success,True
Careless Whisper,George Michael,The Final,Success,True
Mary On A Cross,Ghost,Seven Inches Of Satanic Panic,Success,True
I Don’t Like Myself,Girli,Damsel in Distress,Success,True
Cane Shuga,Glass Animals,How To Be A Human Being,Success,True
Dreamland,Glass Animals,Dreamland,Success,True
Heat Waves,Glass Animals,Dreamland,Success,True
"Boulevard of Broken Dreams (feat. John Gallagher Jr., Rebecca Naomi Jones, Stark Sands, The American Idiot Broadway Company) (Album Version)",Green Day,American Idiot - The Original Broadway Cast Recording,Success,True
Just For A Moment,Gryffin,Gravity Pt. 1,Success,True
Red Lips (feat. Sam Bruno),GTA,DTG VOL. 1,Success,True
Stereo Hearts (feat. Adam Levine),Gym Class Heroes,The Papercut Chronicles II (Deluxe Edition),Success,True
Capital Letters,Hailee Steinfeld,Fifty Shades Freed (Original Motion Picture Soundtrack),Success,True
Rock Bottom,Hailee Steinfeld,HAIZ,Success,True
Bad At Love,Halsey,hopeless fountain kingdom (Deluxe),Success,True
Colors pt. II,Halsey,BADLANDS (Deluxe),Success,True
Colors,Halsey,BADLANDS (Deluxe),Success,True
Control,Halsey,BADLANDS,Success,True
Ghost,Halsey,BADLANDS (Deluxe),Success,True
Graveyard,Halsey,Graveyard,Success,True
Nightmare,Halsey,Nightmare,Success,True
So Good,Halsey,So Good (Stripped),Success,True
Apollo,Hardwell,Apollo,Success,True
Arcadia,Hardwell,United We Are (Extended Deluxe Edition),Success,True
Area51,Hardwell,United We Are (Extended Deluxe Edition),Success,True
Call Me A Spaceman,Hardwell,Spaceman,Success,True
Don't Stop The Madness,Hardwell,United We Are (Extended Deluxe Edition),Success,True
Follow Me,Hardwell,United We Are (Extended Deluxe Edition),Success,True
Nothing Can Hold Us Down,Hardwell,United We Are (Extended Deluxe Edition),Success,True
United We Are,Hardwell,United We Are (Extended Deluxe Edition),Success,True
As It Was,Harry Styles,As It Was,Success,True
All of the Stars,Hayd,All of the Stars,Success,True
you were there for me,Henry Moodie,you were there for me,Success,True
Backseat Driver,HONNE,OUCH,Success,True
The Greatest Show,Hugh Jackman,The Greatest Showman (Original Motion Picture Soundtrack),Success,True
Team,Iggy Azalea,Team,Success,True
Feel Good,Illenium,Awake,Success,True
Nightlight,Illenium,Fallen Embers,Success,True
Papercuts (feat. Vera Blue),Illy,Papercuts (feat. Vera Blue),Success,True
Bad Liar,Imagine Dragons,Origins (Deluxe),Success,True
Believer,Imagine Dragons,Evolve,Success,True
Birds,Imagine Dragons,Birds,Success,True
Bones,Imagine Dragons,Bones,Success,True
Demons,Imagine Dragons,Night Visions,Success,True
Enemy,Imagine Dragons,Enemy (from the series Arcane League of Legends),Success,True
Radioactive,Imagine Dragons,Night Visions,Success,True
Roots,Imagine Dragons,Roots,Success,True
Thunder,Imagine Dragons,Evolve,Success,True
Walking The Wire,Imagine Dragons,Evolve,Success,True
Whatever It Takes,Imagine Dragons,Evolve,Success,True
Replay,Iyaz,Replay,Success,True
Ginza,J Balvin,Energía,Success,True
Mi Gente,J Balvin,Mi Gente,Success,True
Mind (feat. Kai),Jack Ü,Skrillex and Diplo present Jack Ü,Success,True
Makeba,Jain,Zanaka,Success,True
Burn Slow,Jaira Burns,Burn Slow,Success,True
Ugly,Jaira Burns,Ugly,Success,True
Impossible,James Arthur,Impossible,Success,True
Say You Won't Let Go,James Arthur,Say You Won't Let Go,Success,True
Hard to Forget,Jane XØ,Hard to Forget (EP),Success,True
Whatcha Say,Jason Derulo,Jason Derulo (International),Success,True
Instruction,Jax Jones,Instruction,Success,True
Down,Jay Sean,All Or Nothing,Success,True
Make My Love Go (feat. Sean Paul),Jay Sean,Make My Love Go (feat. Sean Paul),Success,True
Ride It,Jay Sean,Ride It,Success,True
Empire State Of Mind,JAY Z,The Blueprint 3,Success,True
Infinity,Jaymes Young,Feel Something,Success,True
Ain't Your Mama,Jennifer Lopez,Ain't Your Mama,Success,True
First Love,Jennifer Lopez,A.K.A. (Deluxe),Success,True
On The Floor,Jennifer Lopez,LOVE?,Success,True
Don't Be so Hard on Yourself,Jess Glynne,Don't Be so Hard on Yourself,Success,True
Bang Bang,Jessie J/Ariana Grande/Nicki Minaj,Bang Bang,Success,True
Flashlight,Jessie J,"Flashlight (From ""Pitch Perfect 2"" Soundtrack)",Success,True
Please Don't Go,Joel Adams,Please Don't Go,Success,True
Love Me Again,John Newman,Love Me Again,Success,True
All Time Low,Jon Bellion,The Human Condition,Success,True
Carry Your Throne,Jon Bellion,The Definition,Success,True
By Your Side,Jonas Blue,By Your Side,Success,True
Fast Car,Jonas Blue,Fast Car,Success,True
Perfect Strangers,Jonas Blue,Perfect Strangers,Success,True
New Friends,Jordana Bryant,New Friends,Success,True
As Long As You Love Me,Justin Bieber,Believe (Deluxe Edition),Success,True
Baby,Justin Bieber,My World 2.0,Success,True
Beauty And A Beat,Justin Bieber,Believe (Deluxe Edition),Success,True
Boyfriend,Justin Bieber,Believe (Deluxe Edition),Success,True
Company,Justin Bieber,Purpose (Deluxe),Success,True
Favorite Girl,Justin Bieber,My World (France Version),Success,True
Friends,Justin Bieber,Friends,Success,True
Ghost,Justin Bieber,Justice,Success,True
Love Me,Justin Bieber,My Worlds (International Version),Success,True
Love Yourself,Justin Bieber,Purpose (Deluxe),Success,True
Mood,Justin Bieber,Mood (Remix),Success,True
Never Say Never,Justin Bieber,Never Say Never - The Remixes,Success,True
Peaches,Justin Bieber,Justice,Success,True
Somebody To Love,Justin Bieber,My Worlds (International Version),Success,True
Sorry,Justin Bieber,Purpose,Success,True
The Feeling,Justin Bieber,Purpose (Deluxe),Success,True
Say Something (feat. Chris Stapleton),Justin Timberlake,Man of the Woods,Success,True
Your Eye,Kaivon,Your Eye,Success,True
Broken Bones,Kaleo,A/B,Success,True
Way down We Go,KALEO,Way down We Go,Success,True
Moonlight,Kali Uchis,Moonlight,Success,True
I Think I'm In Love,Kat Dahlia,My Garden,Success,True
Running Up That Hill (A Deal With God),Kate Bush,Hounds Of Love,Success,True
Bon Appétit,Katy Perry,Witness (Deluxe),Success,True
California Gurls,Katy Perry,Teenage Dream: The Complete Confection,Success,True
Chained To The Rhythm,Katy Perry,Witness (Deluxe),Success,True
Dark Horse,Katy Perry,PRISM (Deluxe),Success,True
Firework,Katy Perry,Teenage Dream: The Complete Confection,Success,True
Harleys In Hawaii,Katy Perry,Harleys In Hawaii,Success,True
Never Really Over,Katy Perry,Never Really Over,Success,True
Rise,Katy Perry,Rise,Success,True
Somewhere Only We Know,Keane,Hopes And Fears,Success,True
Gangsta,Kehlani,Suicide Squad: The Album,Success,True
Nights Like This (feat. Ty Dolla $ign),Kehlani,Nights Like This (feat. Ty Dolla $ign),Success,True
All The Stars,Kendrick Lamar,All The Stars,Success,True
Strangers,Kenya Grace,Strangers,Success,True
Cut Me Loose,Kerri Watt,Neptune's Daughter,Success,True
Take It Off,Kesha,Animal (Expanded Edition),Success,True
TiK ToK,Kesha,Animal (Expanded Edition),Success,True
Saturday Nights,Khalid,Suncity,Success,True
Light Up,Koven,Butterfly Effect (Deluxe),Success,True
Never Have I Felt This,Koven,Never Have I Felt This,Success,True
Alibi (Far Out Remix),Krewella,Alibi & Runaway (Remixes),Success,True
Alibi,Krewella,Alibi,Success,True
Alive,Krewella,Get Wet,Success,True
Broken Record,Krewella,Broken Record,Success,True
Human,Krewella,Get Wet,Success,True
Live for the Night,Krewella,Get Wet,Success,True
Team,Krewella,New World Pt. 1,Success,True
Bombay Dreams (feat. Kavita Seth),KSHMR,Bombay Dreams (feat. Kavita Seth),Success,True
Close Your Eyes,KSHMR,Close Your Eyes,Success,True
First Time,Kygo,Stargazing - EP,Success,True
It Ain't Me,Kygo,Stargazing - EP,Success,True
Stranger Things (feat. OneRepublic),Kygo,Kids in Love,Success,True
Always Remember Us This Way,Lady Gaga,A Star Is Born Soundtrack,Success,True
Bloody Mary,Lady Gaga,Born This Way (International Special Edition Version),Success,True
Die With A Smile,Lady Gaga,Die With A Smile,Success,True
Perfect Illusion,Lady Gaga,Joanne (Deluxe),Success,True
Dark Paradise,Lana Del Rey,Born To Die (Deluxe Version),Success,True
Diet Mountain Dew,Lana Del Rey,Born To Die (Deluxe Version),Success,True
Summertime Sadness,Lana Del Rey,Born To Die (Deluxe Version),Success,True
Start It Over (feat. KC),Last Heroes/Man Cub/KC,Start It Over (feat. KC),Success,True
Lonely Eyes,Lauv,~how i'm feeling~,Success,True
Who,Lauv,~NIGHT VIBES~,Success,True
Warriors,League of Legends,Warriors,Success,True
Blue Skies,Lenka,The Bright Side,Success,True
Kissing Other People,Lennon Stella,Three. Two. One.,Success,True
Faded Love,Leony,Faded Love,Success,True
People,Libianca,People,Success,True
INDUSTRY BABY,Lil Nas X,INDUSTRY BABY,Success,True
MONTERO (Call Me By Your Name),Lil Nas X,MONTERO,Success,True
Old Town Road,Lil Nas X,7 EP,Success,True
THATS WHAT I WANT,Lil Nas X,MONTERO,Success,True
CASTLE OF GLASS,Linkin Park,LIVING THINGS,Success,True
One More Light,Linkin Park,One More Light,Success,True
What I've Done,Linkin Park,Minutes to Midnight,Success,True
Black Magic,Little Mix,Get Weird (Expanded Edition),Success,True
No More Sad Songs (feat. Machine Gun Kelly),Little Mix,Glory Days (Expanded Edition),Success,True
No More Sad Songs,Little Mix,Glory Days (Expanded Edition),Success,True
Secret Love Song (feat. Jason Derulo),Little Mix,Get Weird (Expanded Edition),Success,True
1-800-273-8255,Logic,Everybody,Success,True
Flexicution,Logic,Flexicution,Success,True
Missing,London Grammar,Californian Soil,Success,True
The Night We Met,Lord Huron,Strange Trails,Success,True
Green Light,Lorde,Melodrama,Success,True
Royals,Lorde,Pure Heroine,Success,True
Back to You (feat. Bebe Rexha & Digital Farm Animals),Louis Tomlinson,Back to You (feat. Bebe Rexha & Digital Farm Animals),Success,True
"Audio (feat. Sia, Diplo & Labrinth)",LSD,"Audio (feat. Sia, Diplo & Labrinth)",Success,True
"Thunderclouds (feat. Sia, Diplo & Labrinth)",LSD,"Thunderclouds (feat. Sia, Diplo & Labrinth)",Success,True
Despacito,Luis Fonsi,Despacito,Success,True
7 Years,Lukas Graham,Lukas Graham (Blue Album),Success,True
Paper Planes,M.I.A.,Paper Planes,Success,True
Popular,M.I.A.,Popular,Success,True
Time Traveller,M.I.A.,MATA,Success,True
Midnight City,M83,"Hurry up, We're Dreaming",Success,True
Bad Things,Machine Gun Kelly,bloom (Deluxe),Success,True
Can't Hold Us (feat. Ray Dalton),Macklemore & Ryan Lewis,The Heist,Success,True
Cold Water (feat. Justin Bieber & MØ),Major Lazer,Cold Water (feat. Justin Bieber & MØ),Success,True
Lean On (feat. MØ & DJ Snake),Major Lazer,Peace Is the Mission,Success,True
Light It Up,Major Lazer,Peace Is The Mission,Success,True
Animals,Maroon 5,Animals,Success,True
Beautiful Mistakes,Maroon 5,JORDI (Deluxe),Success,True
Cold,Maroon 5,Red Pill Blues,Success,True
Don't Wanna Know,Maroon 5,Red Pill Blues (Deluxe),Success,True
Girls Like You,Maroon 5,Red Pill Blues,Success,True
Maps,Maroon 5,V,Success,True
Memories,Maroon 5,JORDI (Deluxe),Success,True
One More Night,Maroon 5,Overexposed (Deluxe),Success,True
Payphone,Maroon 5,Overexposed,Success,True
This Summer,Maroon 5,V,Success,True
Wait,Maroon 5,Red Pill Blues (Deluxe),Success,True
Alone,Marshmello,Alone,Success,True
Be Kind (Stripped),Marshmello,Be Kind (Stripped),Success,True
Be Kind,Marshmello,Be Kind,Success,True
Find Me,Marshmello,Joytime,Success,True
Animals,Martin Garrix,Animals,Success,True
Carry You,Martin Garrix,Carry You,Success,True
High On Life (feat. Bonn),Martin Garrix,High On Life (feat. Bonn),Success,True
In the Name of Love,Martin Garrix,In the Name of Love,Success,True
Lions in the Wild,Martin Garrix,Lions in the Wild,Success,True
No Sleep (feat. Bonn),Martin Garrix,No Sleep (feat. Bonn),Success,True
Scared to Be Lonely,Martin Garrix,Scared to Be Lonely,Success,True
Won’t Let You Go,Martin Garrix,Won’t Let You Go,Success,True
Bad boy,Marwa Loud,Bad boy,Success,True
Family Affair,Mary J. Blige,Reflections - A Retrospective,Success,True
Girl at Coachella (feat. DRAM),Matoma,Girl At Coachella (feat. DRAM),Success,True
Better (feat. Yo Gotti),Meghan Trainor,Thank You (Deluxe Version),Success,True
I Took A Pill In Ibiza,Mike Posner,"At Night, Alone.",Success,True
We Can't Stop,Miley Cyrus,Bangerz (Deluxe Version),Success,True
Get Ur Freak On,Missy Elliott,Miss E... So Addictive,Success,True
Cheri Cheri Lady,Modern Talking,Original 80's,Success,True
Pocketful of Sunshine,Natasha Bedingfield,Strip Me Away,Success,True
Time of Our Lives,Ne-Yo,Globalization,Success,True
Some Say,Nea,Some Say,Success,True
Gone,Nelly,5.0 Deluxe,Success,True
Close,Nick Jonas,Last Year Was Complicated,Success,True
High School,Nicki Minaj,Pink Friday: Roman Reloaded The Re-Up (Explicit Version),Success,True
Starships,Nicki Minaj,Pink Friday: Roman Reloaded The Re-Up (Explicit Version),Success,True
Super Bass,Nicki Minaj,Pink Friday (Complete Edition),Success,True
Bye Bye Bye,*NSYNC,No Strings Attached,Success,True
It's Gonna Be Me,*NSYNC,No Strings Attached,Success,True
Best Song Ever,One Direction,Midnight Memories (Deluxe),Success,True
Drag Me Down,One Direction,Made In The A.M. (Deluxe Edition),Success,True
Live While We're Young,One Direction,Take Me Home,Success,True
Perfect (Stripped),One Direction,Perfect - EP,Success,True
Perfect,One Direction,Made In The A.M. (Deluxe Edition),Success,True
Steal My Girl,One Direction,FOUR (Deluxe),Success,True
Story of My Life,One Direction,Midnight Memories (Deluxe),Success,True
What Makes You Beautiful,One Direction,Up All Night,Success,True
Counting Stars,OneRepublic,Native,Success,True
If I Lose Myself,OneRepublic,Native,Success,True
If I Lose Myself,OneRepublic,Native,Success,True
Kids,OneRepublic,Oh My My (Deluxe),Success,True
Wherever I Go,OneRepublic,Oh My My (Deluxe),Success,True
Fireflies,Owl City,Ocean Eyes,Success,True
"Just Like Fire (From the Original Motion Picture ""Alice Through The Looking Glass"")",P!nk,"Just Like Fire (From the Original Motion Picture ""Alice Through The Looking Glass"")",Success,True
Let Her Go,Passenger,Let Her Go,Success,True
Happy,Pharrell Williams,G I R L,Success,True
"Gone, Gone, Gone",Phillip Phillips,The World From The Side Of The Moon,Success,True
Do It Again,Pia Mia,Do It Again,Success,True
We Should Be Together,Pia Mia,We Should Be Together,Success,True
Hey Ma (feat. Camila Cabello) (Spanish Version),Pitbull,Hey Ma (feat. Camila Cabello),Success,True
Rain Over Me (feat. Marc Anthony),Pitbull,Planet Pit,Success,True
Timber,Pitbull,Global Warming: Meltdown,Success,True
We Are One (Ole Ola) [The Official 2014 FIFA World Cup Song] (feat. Jennifer Lopez & Claudia Leitte),Pitbull,Globalization,Success,True
Running Up That Hill,Placebo,A Place For Us To Dream,Success,True
Surrounded By Spies,Placebo,Surrounded By Spies,Success,True
death bed (coffee for your head),Powfu,death bed (coffee for your head),Success,True
